location_ID,plot_ID,x.m,y.m,burn_severity,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes,S.mm_hr0.5,kfs.mm_hr,hf.m,a1,a2,c1,c2,bulk_density.gcm3,soil_texture_class,sand.percent,silt.percent,clay.percent,total_organic_carbon.percent,total_nitrogen.percent,notes_soil
4_5_2,4,5,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_3,4,5,3,moderate,3,3,3,3,3,3,3,3,3,300,300,300,TRUE,TRUE,0,0.1,,,,B,no live,,under ash layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_4,4,5,4,moderate,3,3,3,300,300,300,60,150,300,30,120,300,FALSE,FALSE,0.2,0.2,,,,L,no live,,under ash layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_5,4,5,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.9,0.1,,,,WD,no live,,NA,99.72890949653963,128.77750431064493,0.11193168597387577,1.0704469723902212,3.8879818939846293,0.17792418205058205,0.013907905697564307,NA,NA,NA,NA,NA,NA,NA,NA
4_5_6,4,5,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.3,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_7,4,5,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,TRUE,TRUE,1.8,0.9,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_8,4,5,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,0.3,F,G,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_9,4,5,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,1.3,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_5_10,4,5,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,1.3,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_0,4,6,0,moderate,100,100,100,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,1.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_1,4,6,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,0.1,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_2,4,6,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,0.9,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_3,4,6,3,moderate,100,180,180,300,300,300,300,300,300,300,300,300,TRUE,TRUE,1.4,1.5,F,,,L,no live,,underlays ash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_4,4,6,4,moderate,3,3,3,3,3,3,5,10,10,30,85,300,FALSE,FALSE,0.9,0.5,F,,,L,no live,,underlays ash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_5,4,6,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,0.8,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_6,4,6,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.8,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_7,4,6,7,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,SD,no live,,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_8,4,6,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,0.8,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_9,4,6,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_6_10,4,6,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.4,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_0,4,7,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,0.4,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_1,4,7,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,0.2,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_2,4,7,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,1.6,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_3,4,7,3,moderate,3,3,3,90,110,300,3,3,3,3,3,3,FALSE,FALSE,1.6,0.9,F,,,L,no live,,under ash layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_4,4,7,4,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.2,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_5,4,7,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.2,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_6,4,7,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_7,4,7,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.1,0.1,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_8,4,7,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,1,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_9,4,7,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.3,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_7_10,4,7,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.9,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_0,4,8,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,1.5,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_1,4,8,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,1.6,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_2,4,8,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,1.2,,,,L,no live,,NA,64.69834562816506,329.13385836155203,0.018431670570008017,1.0704469723902212,3.8879818939846293,0.11542691366054232,0.03554629116686154,NA,NA,NA,NA,NA,NA,NA,NA
4_8_3,4,8,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.8,0.7,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_4,4,8,4,moderate,3,3,3,300,300,300,3,120,300,3,3,3,FALSE,FALSE,0.1,0.5,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_5,4,8,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.6,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_6,4,8,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_7,4,8,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,1.4,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_8,4,8,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,1.3,,,,L,no live,,NA,103.04695787285496,234.78055171645352,0.06554795407460992,1.0704469723902212,3.8879818939846293,0.18384384011503382,0.02535618150370258,NA,NA,NA,NA,NA,NA,NA,NA
4_8_9,4,8,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.9,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_8_10,4,8,10,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,,,,WD,no live,,downed decaying logs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_0,4,9,0,moderate,3,3,3,3,40,93,3,300,300,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_1,4,9,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.3,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_2,4,9,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,0.5,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_3,4,9,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_4,4,9,4,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_5,4,9,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_6,4,9,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.9,1.6,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_7,4,9,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_8,4,9,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.9,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_9,4,9,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_9_10,4,9,10,moderate,3,3,3,300,300,300,3,8,300,3,3,3,FALSE,FALSE,0,0.6,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_0,4,10,0,moderate,3,3,3,3,300,300,3,3,3,3,3,3,FALSE,FALSE,1.8,1.7,,,,L,no live,,ashy top layer/too loose to sample soil moisture,87.27537842616934,209.667621144749,0.05265056338081855,1.0704469723902212,3.8879818939846293,0.15570610766750637,0.022643997632378145,0.9796551720000002,Sandy Loam,74,24,2,2.9,0.15000000000000005,NA
4_10_1,4,10,1,moderate,3,3,3,3,3,3,3,300,300,3,3,3,FALSE,FALSE,0.2,NA,L,,,L,no live,,ashy top layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_2,4,10,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,0.7,L,F,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_3,4,10,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.5,0.5,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_4,4,10,4,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.3,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_5,4,10,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,NA,,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_6,4,10,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,F,,,L,no live,,too rocky for soil moisture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_7,4,10,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,0.8,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_8,4,10,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_9,4,10,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,0.9,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4_10_10,4,10,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,NA,,,,R,no live,,too rocky for soil moisture,96.04320425622149,83.97156277867943,0.1592032594832031,1.0704469723902212,3.8879818939846293,0.17134859535787983,0.009068886547030532,1.0958064519999995,Sandy Loam,72,24,4,2.7,0.16,NA
5_0_0,5,0,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.5,F,,,L,no live,,NA,86.59737470551799,234.10819559803124,0.04642412680809713,1.0704469723902212,3.8879818939846293,0.15449649595077214,0.025283567381071046,1.1821739130000004,Sandy Loam,70,26,4,1.8,0.13,NA
5_0_1,5,0,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,0.7,F,,,L,no live,,NA,71.30054100756725,52.732082883219626,0.13972098336487274,1.0704469723902212,3.8879818939846293,0.1272057470855586,0.0056950384300570745,NA,NA,NA,NA,NA,NA,NA,NA
5_0_2,5,0,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,2.2,WD,,,WD,no live,,tree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_3,5,0,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,1.2,,,,L,no live,,NA,79.75754931760385,112.63480680749066,0.08185060483384372,1.0704469723902212,3.8879818939846293,0.14229371198715468,0.01216450248611057,NA,NA,NA,NA,NA,NA,NA,NA
5_0_4,5,0,4,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,1.1,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_5,5,0,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,1.5,F,,,L,no live,,NA,23.94863007776888,208.62347871640225,0.00398427290375067,1.0704469723902212,3.8879818939846293,0.04272623093273514,0.022531230775262763,NA,NA,NA,NA,NA,NA,NA,NA
5_0_6,5,0,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.6,2.3,F,,,L,no live,,loose litter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_7,5,0,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.8,1,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_8,5,0,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,0.9,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_9,5,0,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,1.6,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_0_10,5,0,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,2.2,,,,R,no live,,NA,130.3598790426106,64.04920090441024,0.3845254518569743,1.0704469723902212,3.8879818939846293,0.23257222973719655,0.0069172814844591915,1.3088888890000001,Sandy Loam,68,28,4,3.5,0.18,NA
5_1_0,5,1,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,1.2,,,,L,no live,,NA,76.80911426288085,139.34291013506387,0.061360875406711236,1.0704469723902212,3.8879818939846293,0.13703347302445892,0.015048964212784875,NA,NA,NA,NA,NA,NA,NA,NA
5_1_1,5,1,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,NA,F,,,L,no live,,NA,82.24945915828259,189.73008553045938,0.05167503845796923,1.0704469723902212,3.8879818939846293,0.14673947422786124,0.020490753813516144,NA,NA,NA,NA,NA,NA,NA,NA
5_1_2,5,1,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_3,5,1,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,F,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_4,5,1,4,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,2.7,F,,,L,no live,,loose packed sticks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_5,5,1,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.2,F,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_6,5,1,6,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,L,,,M,no live,,moss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_7,5,1,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,2.7,F,,,M,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_8,5,1,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,2.9,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_9,5,1,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,1.2,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_1_10,5,1,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,,,,WD,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_0,5,2,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,F,,,L,no live,,loose packed sticks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_1,5,2,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.1,NA,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_2,5,2,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,2.1,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_3,5,2,3,moderate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7,F,,,M,no live,,moss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_4,5,2,4,moderate,3,3,3,3,3,3,3,3,3,45,300,300,TRUE,FALSE,0.3,1.6,F,,,L,no live,,ashy top layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_5,5,2,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,2.4,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_6,5,2,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,2.7,F,L,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_7,5,2,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,3,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_8,5,2,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.6,,,,WD,no live,,NA,45.044625704163074,309.90716185712523,0.00948866822328251,1.0704469723902212,3.8879818939846293,0.08036313867912015,0.033469817614351874,NA,NA,NA,NA,NA,NA,NA,NA
5_2_9,5,2,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.2,0.9,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_2_10,5,2,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.1,F,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_0,5,3,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,1.5,,,,L,no live,,NA,80.53048585730969,144.44420037062835,0.06506859642820133,1.0704469723902212,3.8879818939846293,0.14367269128511775,0.015599900992558077,NA,NA,NA,NA,NA,NA,NA,NA
5_3_1,5,3,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.5,1.2,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_2,5,3,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.2,,,,M,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_3,5,3,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.4,1,F,,,L,no live,,NA,57.02069541099775,9.772478567815785,0.4821822306404725,1.0704469723902212,3.8879818939846293,0.10172938461047919,0.0010554227703061282,NA,NA,NA,NA,NA,NA,NA,NA
5_3_4,5,3,4,moderate,3,3,3,3,3,3,3,3,3,244,3,58,TRUE,FALSE,0,2.6,F,,,WD,no live,,ashy top layer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_5,5,3,5,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,1.7,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_6,5,3,6,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.3,3.2,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_7,5,3,7,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.6,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_8,5,3,8,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.2,0.6,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_9,5,3,9,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,F,,,M,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_3_10,5,3,10,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.3,1.2,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_4_0,5,4,0,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,0.5,F,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_4_1,5,4,1,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.2,1,F,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_4_2,5,4,2,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1,,,,R,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5_4_3,5,4,3,moderate,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,1.3,,,,B,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
