location_ID,plot_ID,burn_severity,x.m,y.m,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes
12_3_3,12,unburned,3,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,2.3,,,,L,PSME,,NA
12_3_4,12,unburned,3,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
12_3_5,12,unburned,3,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA
12_3_6,12,unburned,3,6,3,300,300,3,3,300,3,3,53,3,3,3,FALSE,FALSE,7,1.4,,,,L,PSME,PIPO,NA
12_3_7,12,unburned,3,7,300,300,300,3,190,300,3,3,3,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,PIPO,NA
12_3_8,12,unburned,3,8,3,3,60,3,20,74,3,3,252,3,3,300,TRUE,TRUE,10,NA,,,,L,PSME,PIPO,NA
12_3_9,12,unburned,3,9,3,3,3,300,300,300,300,300,300,80,210,300,TRUE,FALSE,8,1.8,,,,L,PSME,PIPO,NA
12_3_10,12,unburned,3,10,300,300,300,3,300,300,300,300,300,3,190,256,TRUE,TRUE,10,NA,,,,L,PSME,PIPO,NA
12_4_0,12,unburned,4,0,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,9,NA,,,,L,PSME,,NA
12_4_1,12,unburned,4,1,NA,174,300,300,300,300,3,40,260,300,300,300,TRUE,TRUE,10,NA,,,,L,PSME,,NA
12_4_2,12,unburned,4,2,3,3,3,3,3,3,20,94,300,3,3,240,TRUE,TRUE,6,NA,,,,L,PSME,,NA
12_4_3,12,unburned,4,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,3.6,,,,L,PSME,,NA
12_4_4,12,unburned,4,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,T,PSME,,NA
12_4_5,12,unburned,4,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
12_4_6,12,unburned,4,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.4,2,,,,L,PSME,PIPO,NA
12_4_7,12,unburned,4,7,10,10,18,14,3,3,3,3,3,3,3,3,FALSE,FALSE,5.1,NA,,,,L,PSME,PIPO,NA
12_4_8,12,unburned,4,8,300,300,300,300,300,300,111,216,216,35,37,159,TRUE,TRUE,8,NA,,,,L,PSME,PIPO,NA
12_4_9,12,unburned,4,9,300,300,300,300,300,300,270,300,300,60,110,300,TRUE,TRUE,13.7,4,,,,L,PSME,PIPO,NA
12_4_10,12,unburned,4,10,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,13,NA,,,,L,PSME,PIPO,NA
12_5_0,12,unburned,5,0,300,300,300,300,300,300,300,300,300,3,117,250,TRUE,TRUE,11,NA,,,,L,PSME,,NA
12_5_1,12,unburned,5,1,300,300,300,3,29,300,3,3,3,3,3,3,FALSE,FALSE,8,NA,,,,L,PSME,,NA
12_5_2,12,unburned,5,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA
12_5_3,12,unburned,5,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,2.5,,,,WD,PSME,,NA
12_5_4,12,unburned,5,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
12_5_5,12,unburned,5,5,3,17,92,3,3,3,3,3,3,3,26,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA
12_5_6,12,unburned,5,6,300,300,300,300,300,300,260,300,300,300,300,300,FALSE,FALSE,11,2.8,,,,L,PSME,,NA
12_5_7,12,unburned,5,7,300,300,300,3,3,3,3,102,300,3,3,128,FALSE,FALSE,7,NA,,,,L,PSME,PIPO,NA
12_5_8,12,unburned,5,8,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,10,NA,,,,L,PSME,PIPO,NA
12_5_9,12,unburned,5,9,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,18,4.8,,,,L,PSME,PIPO,NA
12_5_10,12,unburned,5,10,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,16,NA,,,,L,PSME,PIPO,NA
12_6_0,12,unburned,6,0,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,4.3,NA,,,,WD,PSME,,NA
12_6_1,12,unburned,6,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA
12_6_2,12,unburned,6,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,NA,,,,L,no live,,NA
12_6_3,12,unburned,6,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,3.2,,,,L,PSME,,NA
12_6_4,12,unburned,6,4,3,3,7,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,NA,,,,L,PSME,,NA
12_6_5,12,unburned,6,5,54,85,120,300,300,300,26,72,93,30,30,53,FALSE,FALSE,5.4,NA,,,,L,PSME,,NA
12_6_6,12,unburned,6,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,1.6,,,,L,PSME,PIPO,NA
12_6_7,12,unburned,6,7,300,300,300,300,300,300,21,55,75,3,3,60,FALSE,FALSE,7,NA,,,,L,PSME,PIPO,1.5 TO 3M DOWNSLOPE OF LARGE PINE
12_6_8,12,unburned,6,8,300,300,300,300,300,300,80,105,180,3,3,3,FALSE,FALSE,5.7,NA,,,,L,PSME,PIPO,1.5 TO 3M DOWNSLOPE OF LARGE PINE
12_6_9,12,unburned,6,9,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,4,3,,,,L,PSME,PIPO,1.5 TO 3M DOWNSLOPE OF LARGE PINE
12_6_10,12,unburned,6,10,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,12.4,NA,,,,L,PSME,PIPO,1.5 TO 3M DOWNSLOPE OF LARGE PINE
12_7_0,12,unburned,7,0,54,72,188,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,NA
12_7_1,12,unburned,7,1,154,230,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.1,NA,,,,L,no live,,NA
12_7_2,12,unburned,7,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,NA,,,,L,no live,,NA
12_7_3,12,unburned,7,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,2.1,,,,L,no live,,NA
12_7_4,12,unburned,7,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.4,NA,,,,L,no live,,NA
12_7_5,12,unburned,7,5,10,10,37,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.4,NA,,,,L,no live,,NA
12_7_6,12,unburned,7,6,3,3,120,20,22,300,3,3,3,3,3,3,FALSE,FALSE,3.3,1.4,,,,L,no live,,NA
12_7_7,12,unburned,7,7,19,73,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6.3,NA,,,,L,PSME,,NA
12_7_8,12,unburned,7,8,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,6.5,NA,,,,L,PSME,,NA
12_7_9,12,unburned,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,1.8,,,,WD,PSME,PIPO,TOO ROCKY BELOW LITTER TO SAMPLE
12_7_10,12,unburned,7,10,240,300,300,230,300,300,230,300,300,31,47,73,FALSE,FALSE,3.6,NA,,,,L,PSME,,NA
12_8_0,12,unburned,8,0,24,260,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,NA,,,,L,no live,,NA
12_8_1,12,unburned,8,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,R,no live,,NA
12_8_2,12,unburned,8,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,no live,,NA
12_8_3,12,unburned,8,3,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.7,2.8,,,,L,PSME,,NA
12_8_4,12,unburned,8,4,28,97,135,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,NA,,,,L,no live,,NA
12_8_5,12,unburned,8,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.4,NA,,,,L,no live,,NA
12_8_6,12,unburned,8,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,0.5,,,,L,PIPO,,NA
12_8_7,12,unburned,8,7,21,300,300,3,3,108,3,3,10,3,3,3,FALSE,FALSE,4.7,NA,,,,L,PIPO,,NA
12_8_8,12,unburned,8,8,300,300,300,300,300,300,300,300,300,300,300,300,FALSE,FALSE,6.7,NA,,,,L,PIPO,,NA
12_8_9,12,unburned,8,9,71,80,300,104,106,300,300,300,300,57,88,300,FALSE,FALSE,8.3,2.3,,,,L,PIPO,,NA
12_8_10,12,unburned,8,10,300,300,300,14,14,22,10,10,10,3,4,4,FALSE,FALSE,3.3,NA,,,,L,PIPO,QUGA,NA
12_9_0,12,unburned,9,0,3,3,12,3,3,18,3,3,3,3,3,3,FALSE,FALSE,2.1,NA,,,,L,no live,,NA
12_9_1,12,unburned,9,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA
12_9_2,12,unburned,9,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.6,NA,,,,L,PSME,,NA
12_9_3,12,unburned,9,3,3,5,43,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,1.7,G,,,G,PSME,,NA
12_9_4,12,unburned,9,4,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.8,NA,,,,L,PSME,,NA
12_9_5,12,unburned,9,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,G,,,L,no live,,NA
12_9_6,12,unburned,9,6,12,120,300,10,10,66,3,3,3,3,3,3,FALSE,FALSE,4.7,1.3,,,,L,no live,,NA
12_9_7,12,unburned,9,7,240,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.6,NA,,,,WD,no live,,NA
12_9_8,12,unburned,9,8,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.4,NA,,,,L,PIPO,,NA
12_9_9,12,unburned,9,9,300,300,300,60,300,300,60,300,300,5,15,30,TRUE,TRUE,6.1,1.7,,,,L,PIPO,QUGA,NA
12_9_10,12,unburned,9,10,93,300,300,48,50,300,3,3,43,3,3,3,FALSE,FALSE,7.1,NA,,,,L,PIPO,QUGA,NA
12_10_0,12,unburned,10,0,237,278,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.3,NA,,,,WD,no live,,NA
12_10_1,12,unburned,10,1,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,NA,WD,G,,L,PSME,,NA
12_10_2,12,unburned,10,2,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PSME,,NA
12_10_3,12,unburned,10,3,3,5,54,3,3,5,3,3,3,3,3,3,FALSE,FALSE,6,0.5,,,,L,PSME,,NA
12_10_4,12,unburned,10,4,3,3,3,122,132,148,3,3,3,3,3,3,FALSE,FALSE,4.5,NA,,,,L,PSME,,NA
12_10_5,12,unburned,10,5,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.4,NA,,,,L,PSME,,NA
12_10_6,12,unburned,10,6,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.1,0.7,,,,WD,no live,,NA
12_10_7,12,unburned,10,7,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.3,NA,,,,L,no live,,NA
12_10_8,12,unburned,10,8,10,35,40,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PIPO,,NA
12_10_9,12,unburned,10,9,300,300,300,125,300,300,60,300,300,60,86,300,TRUE,TRUE,6.3,0.6,,,,L,PIPO,,NA
12_10_10,12,unburned,10,10,300,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.5,NA,,,,L,PIPO,,NA
